gridmet_id,fbfm40_code,evt_code,evc_code,evh_code,canopy_cover,fvt_code,fvc_code,fbfm40_group
fire_01336,102.0,9301.0,330.0,302.0,0.0,2270.0,123.0,grass
fire_01337,102.0,9301.0,340.0,304.0,0.0,2270.0,124.0,grass
fire_01338,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01339,122.0,9829.0,338.0,304.0,0.0,2280.0,123.0,grass_shrub
fire_01340,99.0,7295.0,32.0,32.0,0.0,32.0,32.0,nonburnable_or_other
fire_01341,91.0,7296.0,22.0,22.0,0.0,2902.0,22.0,nonburnable_or_other
fire_01342,162.0,9302.0,125.0,118.0,35.0,2271.0,103.0,timber_understory
fire_01343,121.0,7914.0,17.0,17.0,0.0,2917.0,17.0,grass_shrub
fire_01344,91.0,7297.0,23.0,23.0,0.0,2903.0,23.0,nonburnable_or_other
fire_01345,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01346,102.0,9301.0,349.0,304.0,0.0,2270.0,124.0,grass
fire_01347,93.0,7961.0,61.0,61.0,0.0,2961.0,61.0,nonburnable_or_other
fire_01348,122.0,7662.0,346.0,304.0,0.0,2662.0,124.0,grass_shrub
fire_01349,102.0,9301.0,342.0,303.0,0.0,2270.0,124.0,grass
fire_01350,102.0,9301.0,353.0,304.0,0.0,2270.0,125.0,grass
fire_01351,142.0,7110.0,240.0,220.0,0.0,2110.0,114.0,shrub
fire_01352,102.0,9301.0,337.0,303.0,0.0,2270.0,123.0,grass
fire_01353,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01354,122.0,7118.0,147.0,123.0,45.0,2118.0,104.0,grass_shrub
fire_01355,122.0,9011.0,330.0,304.0,0.0,2225.0,123.0,grass_shrub
fire_01356,183.0,9129.0,159.0,113.0,45.0,2152.0,105.0,timber_litter
fire_01357,122.0,7092.0,219.0,208.0,0.0,2092.0,111.0,grass_shrub
fire_01358,121.0,7092.0,226.0,219.0,0.0,2092.0,113.0,grass_shrub
fire_01359,122.0,7084.0,250.0,213.0,0.0,2084.0,115.0,grass_shrub
fire_01360,91.0,7297.0,23.0,23.0,0.0,2903.0,23.0,nonburnable_or_other
fire_01361,101.0,9301.0,347.0,302.0,0.0,2270.0,123.0,grass
fire_01362,91.0,7297.0,23.0,23.0,0.0,2903.0,23.0,nonburnable_or_other
fire_01363,144.0,7114.0,130.0,117.0,35.0,2114.0,103.0,shrub
fire_01364,188.0,7043.0,165.0,132.0,75.0,2043.0,107.0,timber_litter
fire_01365,161.0,7128.0,240.0,215.0,0.0,2043.0,106.0,timber_understory
fire_01366,185.0,7015.0,165.0,131.0,65.0,2015.0,106.0,timber_litter
fire_01367,102.0,9301.0,340.0,304.0,0.0,2270.0,124.0,grass
fire_01368,121.0,9310.0,234.0,208.0,0.0,2275.0,113.0,grass_shrub
fire_01369,122.0,7092.0,228.0,217.0,25.0,2118.0,101.0,grass_shrub
fire_01370,162.0,7015.0,174.0,126.0,75.0,2015.0,107.0,timber_understory
fire_01371,186.0,7113.0,165.0,124.0,65.0,2113.0,106.0,timber_litter
fire_01372,141.0,7087.0,217.0,204.0,0.0,2087.0,111.0,shrub
fire_01373,121.0,9828.0,332.0,305.0,0.0,2279.0,123.0,grass_shrub
fire_01374,102.0,7030.0,133.0,110.0,55.0,2029.0,105.0,grass
fire_01375,102.0,9301.0,344.0,303.0,0.0,2270.0,124.0,grass
fire_01376,122.0,7092.0,236.0,210.0,0.0,2092.0,113.0,grass_shrub
fire_01377,122.0,7261.0,149.0,110.0,45.0,2261.0,104.0,grass_shrub
fire_01378,93.0,7961.0,61.0,61.0,0.0,2961.0,61.0,nonburnable_or_other
fire_01379,188.0,7151.0,141.0,112.0,45.0,2151.0,104.0,timber_litter
fire_01380,121.0,9301.0,327.0,304.0,0.0,2270.0,122.0,grass_shrub
fire_01381,91.0,7296.0,22.0,22.0,0.0,2902.0,22.0,nonburnable_or_other
fire_01382,102.0,7105.0,240.0,220.0,0.0,2114.0,103.0,grass
fire_01383,102.0,9301.0,340.0,304.0,0.0,2270.0,124.0,grass
fire_01384,165.0,7030.0,147.0,131.0,45.0,2030.0,104.0,timber_understory
fire_01385,101.0,7092.0,215.0,208.0,0.0,2092.0,112.0,grass
fire_01386,145.0,7110.0,232.0,217.0,0.0,2110.0,113.0,shrub
fire_01387,121.0,7092.0,228.0,208.0,0.0,2092.0,111.0,grass_shrub
fire_01388,102.0,9301.0,340.0,303.0,0.0,2270.0,124.0,grass
fire_01389,102.0,9301.0,331.0,305.0,0.0,2270.0,123.0,grass
fire_01390,93.0,7988.0,68.0,68.0,0.0,2968.0,68.0,nonburnable_or_other
fire_01391,165.0,7114.0,141.0,120.0,45.0,2114.0,104.0,timber_understory
fire_01392,102.0,7082.0,219.0,204.0,0.0,2082.0,111.0,grass
fire_01393,102.0,9301.0,347.0,304.0,0.0,2270.0,124.0,grass
fire_01394,122.0,7126.0,226.0,208.0,15.0,2019.0,102.0,grass_shrub
fire_01395,145.0,7110.0,249.0,222.0,0.0,2110.0,114.0,shrub
fire_01396,102.0,9301.0,337.0,302.0,0.0,2092.0,113.0,grass
fire_01397,142.0,7087.0,215.0,208.0,0.0,2087.0,111.0,shrub
fire_01398,102.0,9301.0,332.0,304.0,0.0,2270.0,123.0,grass
fire_01399,122.0,9810.0,338.0,303.0,0.0,2275.0,123.0,grass_shrub
fire_01400,165.0,7030.0,164.0,126.0,65.0,2030.0,106.0,timber_understory
fire_01401,184.0,7030.0,154.0,116.0,45.0,2030.0,104.0,timber_litter
fire_01402,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01403,122.0,7264.0,136.0,108.0,35.0,2264.0,103.0,grass_shrub
fire_01404,102.0,9301.0,342.0,303.0,0.0,2270.0,124.0,grass
fire_01405,102.0,9301.0,330.0,303.0,0.0,2270.0,123.0,grass
fire_01406,102.0,9301.0,346.0,303.0,0.0,2270.0,124.0,grass
fire_01407,102.0,9301.0,346.0,303.0,0.0,2270.0,124.0,grass
fire_01408,122.0,7092.0,230.0,213.0,0.0,2092.0,113.0,grass_shrub
fire_01409,102.0,9301.0,336.0,304.0,0.0,2270.0,123.0,grass
fire_01410,102.0,9301.0,352.0,303.0,0.0,2270.0,125.0,grass
fire_01411,102.0,9301.0,338.0,303.0,0.0,2270.0,123.0,grass
fire_01412,101.0,7934.0,325.0,303.0,0.0,2911.0,122.0,grass
fire_01413,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01414,102.0,7967.0,344.0,302.0,0.0,2967.0,124.0,grass
fire_01415,122.0,7110.0,224.0,215.0,0.0,2110.0,112.0,grass_shrub
fire_01416,93.0,7961.0,61.0,61.0,0.0,2961.0,61.0,nonburnable_or_other
fire_01417,144.0,9301.0,340.0,303.0,0.0,2105.0,115.0,shrub
fire_01418,91.0,7296.0,22.0,22.0,0.0,2902.0,22.0,nonburnable_or_other
fire_01419,102.0,7129.0,336.0,303.0,0.0,2129.0,123.0,grass
fire_01420,183.0,9337.0,237.0,216.0,45.0,2914.0,14.0,timber_litter
fire_01421,102.0,7980.0,131.0,106.0,35.0,2960.0,103.0,grass
fire_01422,163.0,9302.0,131.0,133.0,35.0,2271.0,103.0,timber_understory
fire_01423,91.0,7298.0,24.0,24.0,0.0,2904.0,24.0,nonburnable_or_other
fire_01424,182.0,7910.0,13.0,13.0,35.0,2913.0,13.0,timber_litter
fire_01425,142.0,7019.0,121.0,105.0,25.0,2019.0,102.0,shrub
fire_01426,102.0,7980.0,117.0,106.0,15.0,2960.0,101.0,grass
fire_01427,102.0,9301.0,335.0,304.0,0.0,2270.0,123.0,grass
fire_01428,102.0,9301.0,340.0,303.0,0.0,2270.0,124.0,grass
fire_01429,144.0,7105.0,244.0,223.0,0.0,2105.0,114.0,shrub
fire_01430,144.0,7105.0,236.0,214.0,0.0,2105.0,113.0,shrub
fire_01431,99.0,9150.0,31.0,31.0,0.0,31.0,31.0,nonburnable_or_other
fire_01432,91.0,7297.0,23.0,23.0,0.0,2903.0,23.0,nonburnable_or_other
fire_01433,102.0,7082.0,225.0,202.0,0.0,2082.0,112.0,grass
fire_01434,121.0,9337.0,224.0,213.0,0.0,2917.0,17.0,grass_shrub
fire_01435,93.0,7984.0,64.0,64.0,0.0,2964.0,64.0,nonburnable_or_other
fire_01436,102.0,9301.0,343.0,302.0,0.0,2270.0,124.0,grass
fire_01437,188.0,7151.0,151.0,114.0,55.0,2151.0,105.0,timber_litter
fire_01438,142.0,7080.0,227.0,215.0,0.0,2080.0,112.0,shrub
fire_01439,145.0,7105.0,245.0,215.0,0.0,2105.0,114.0,shrub
fire_01440,122.0,7662.0,357.0,302.0,0.0,2662.0,125.0,grass_shrub
fire_01441,145.0,7110.0,235.0,218.0,0.0,2110.0,113.0,shrub
fire_01442,102.0,9308.0,330.0,302.0,0.0,2273.0,123.0,grass
fire_01443,123.0,7113.0,137.0,118.0,35.0,2113.0,103.0,grass_shrub
fire_01444,165.0,7114.0,141.0,121.0,45.0,2114.0,104.0,timber_understory
fire_01445,122.0,7098.0,245.0,218.0,0.0,2098.0,114.0,grass_shrub
fire_01446,122.0,9337.0,220.0,208.0,0.0,2270.0,112.0,grass_shrub
fire_01447,102.0,9301.0,331.0,303.0,0.0,2114.0,103.0,grass
fire_01448,183.0,7137.0,345.0,302.0,25.0,2032.0,104.0,timber_litter
fire_01449,98.0,7292.0,11.0,11.0,0.0,11.0,11.0,nonburnable_or_other
fire_01450,102.0,7029.0,139.0,121.0,35.0,2029.0,103.0,grass
fire_01451,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01452,121.0,7098.0,325.0,308.0,0.0,2098.0,113.0,grass_shrub
fire_01453,121.0,7098.0,325.0,308.0,0.0,2098.0,113.0,grass_shrub
fire_01454,102.0,9301.0,348.0,303.0,0.0,2270.0,124.0,grass
fire_01455,181.0,7105.0,232.0,215.0,0.0,2029.0,105.0,timber_litter
fire_01456,102.0,9301.0,338.0,303.0,0.0,2270.0,123.0,grass
fire_01457,103.0,9829.0,369.0,304.0,0.0,2280.0,126.0,grass
fire_01458,102.0,9301.0,344.0,304.0,0.0,2270.0,124.0,grass
fire_01459,98.0,7292.0,11.0,11.0,0.0,11.0,11.0,nonburnable_or_other
fire_01460,144.0,7105.0,223.0,217.0,0.0,2105.0,112.0,shrub
fire_01461,102.0,9301.0,335.0,305.0,0.0,2270.0,123.0,grass
fire_01462,98.0,7292.0,11.0,11.0,0.0,11.0,11.0,nonburnable_or_other
fire_01463,122.0,7029.0,143.0,125.0,45.0,2029.0,104.0,grass_shrub
fire_01464,98.0,7292.0,11.0,11.0,0.0,11.0,11.0,nonburnable_or_other
fire_01465,165.0,7031.0,146.0,117.0,45.0,2031.0,104.0,timber_understory
fire_01466,145.0,7110.0,242.0,222.0,0.0,2110.0,114.0,shrub
fire_01467,102.0,9301.0,342.0,303.0,0.0,2270.0,124.0,grass
fire_01468,102.0,9301.0,357.0,304.0,0.0,2270.0,125.0,grass
fire_01469,121.0,9301.0,339.0,304.0,35.0,2264.0,103.0,grass_shrub
fire_01470,185.0,7158.0,137.0,112.0,45.0,2158.0,104.0,timber_litter
fire_01471,161.0,7033.0,127.0,110.0,35.0,2033.0,103.0,timber_understory
fire_01472,161.0,7098.0,240.0,215.0,0.0,2028.0,104.0,timber_understory
fire_01473,144.0,7114.0,129.0,114.0,25.0,2114.0,102.0,shrub
fire_01474,102.0,9301.0,352.0,304.0,0.0,2270.0,125.0,grass
fire_01475,122.0,7098.0,235.0,208.0,0.0,2098.0,113.0,grass_shrub
fire_01476,145.0,7110.0,230.0,213.0,0.0,2110.0,113.0,shrub
fire_01477,101.0,7033.0,118.0,110.0,0.0,2098.0,112.0,grass
fire_01478,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01479,122.0,7080.0,228.0,211.0,0.0,2080.0,112.0,grass_shrub
fire_01480,101.0,9301.0,337.0,302.0,0.0,2270.0,122.0,grass
fire_01481,144.0,7105.0,236.0,212.0,0.0,2105.0,113.0,shrub
fire_01482,163.0,9302.0,133.0,113.0,35.0,2271.0,103.0,timber_understory
fire_01483,165.0,7027.0,148.0,126.0,45.0,2027.0,104.0,timber_understory
fire_01484,122.0,7029.0,151.0,136.0,55.0,2029.0,105.0,grass_shrub
fire_01485,144.0,7114.0,130.0,128.0,35.0,2114.0,103.0,shrub
fire_01486,162.0,7027.0,129.0,108.0,35.0,2027.0,103.0,timber_understory
fire_01487,161.0,7137.0,349.0,303.0,0.0,2043.0,106.0,timber_understory
fire_01488,102.0,9301.0,358.0,304.0,0.0,2270.0,125.0,grass
fire_01489,121.0,7092.0,355.0,303.0,0.0,2092.0,111.0,grass_shrub
fire_01490,93.0,7981.0,61.0,61.0,0.0,2961.0,61.0,nonburnable_or_other
fire_01491,161.0,7098.0,220.0,204.0,0.0,2172.0,105.0,timber_understory
fire_01492,103.0,7105.0,226.0,206.0,0.0,2105.0,112.0,grass
fire_01493,188.0,7043.0,159.0,134.0,65.0,2043.0,106.0,timber_litter
fire_01494,99.0,9110.0,100.0,100.0,0.0,2002.0,100.0,nonburnable_or_other
fire_01495,142.0,7118.0,125.0,108.0,25.0,2118.0,104.0,shrub
fire_01496,182.0,7105.0,228.0,211.0,35.0,2913.0,13.0,timber_litter
fire_01497,122.0,7260.0,143.0,120.0,45.0,2260.0,104.0,grass_shrub
fire_01498,165.0,7125.0,221.0,207.0,35.0,2031.0,103.0,timber_understory
fire_01499,165.0,7030.0,160.0,122.0,65.0,2030.0,106.0,timber_understory
fire_01500,102.0,7029.0,139.0,124.0,35.0,2029.0,103.0,grass
fire_01501,103.0,9829.0,365.0,303.0,0.0,2280.0,126.0,grass
fire_01502,102.0,7114.0,129.0,108.0,0.0,2184.0,122.0,grass
fire_01503,165.0,7043.0,138.0,114.0,35.0,2043.0,103.0,timber_understory
fire_01504,188.0,7028.0,157.0,127.0,65.0,2028.0,107.0,timber_litter
fire_01505,165.0,7031.0,131.0,113.0,35.0,2031.0,103.0,timber_understory
fire_01506,102.0,9301.0,339.0,303.0,0.0,2270.0,123.0,grass
fire_01507,185.0,7105.0,239.0,218.0,25.0,2043.0,104.0,timber_litter
fire_01508,141.0,7129.0,337.0,302.0,0.0,2097.0,113.0,shrub
fire_01509,122.0,7105.0,236.0,216.0,0.0,2029.0,104.0,grass_shrub
fire_01510,98.0,7292.0,11.0,11.0,0.0,11.0,11.0,nonburnable_or_other
fire_01511,122.0,7933.0,221.0,209.0,0.0,2912.0,112.0,grass_shrub
fire_01512,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01513,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01514,165.0,7030.0,152.0,129.0,55.0,2030.0,105.0,timber_understory
fire_01515,145.0,7110.0,241.0,219.0,0.0,2110.0,114.0,shrub
fire_01516,141.0,7110.0,226.0,213.0,0.0,2110.0,114.0,shrub
fire_01517,142.0,7108.0,230.0,214.0,0.0,2110.0,118.0,shrub
fire_01518,165.0,7043.0,172.0,138.0,75.0,2043.0,107.0,timber_understory
fire_01519,188.0,7043.0,164.0,130.0,75.0,2043.0,107.0,timber_litter
fire_01520,102.0,9301.0,349.0,304.0,0.0,2270.0,124.0,grass
fire_01521,165.0,7030.0,148.0,129.0,45.0,2030.0,104.0,timber_understory
fire_01522,163.0,9302.0,145.0,126.0,45.0,2271.0,104.0,timber_understory
fire_01523,141.0,7110.0,231.0,221.0,0.0,2110.0,114.0,shrub
fire_01524,102.0,9301.0,339.0,304.0,0.0,2270.0,123.0,grass
fire_01525,122.0,7110.0,225.0,212.0,0.0,2110.0,112.0,grass_shrub
fire_01526,102.0,9301.0,375.0,303.0,0.0,2270.0,127.0,grass
fire_01527,93.0,7988.0,68.0,68.0,0.0,2968.0,68.0,nonburnable_or_other
fire_01528,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01529,93.0,7961.0,61.0,61.0,0.0,2961.0,61.0,nonburnable_or_other
fire_01530,165.0,7030.0,174.0,130.0,75.0,2030.0,107.0,timber_understory
fire_01531,188.0,7043.0,149.0,118.0,65.0,2043.0,106.0,timber_litter
fire_01532,145.0,7105.0,252.0,223.0,0.0,2105.0,115.0,shrub
fire_01533,102.0,7129.0,327.0,303.0,0.0,2129.0,122.0,grass
fire_01534,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01535,102.0,9301.0,344.0,304.0,0.0,2270.0,124.0,grass
fire_01536,102.0,9301.0,366.0,303.0,0.0,2270.0,126.0,grass
fire_01537,102.0,7967.0,336.0,303.0,0.0,2967.0,123.0,grass
fire_01538,184.0,7112.0,150.0,117.0,55.0,2112.0,105.0,timber_litter
fire_01539,102.0,7129.0,342.0,304.0,0.0,2129.0,124.0,grass
fire_01540,102.0,7129.0,331.0,302.0,0.0,2129.0,123.0,grass
fire_01541,185.0,7015.0,165.0,135.0,65.0,2015.0,106.0,timber_litter
fire_01542,102.0,7092.0,239.0,214.0,0.0,2092.0,114.0,grass
fire_01543,101.0,7127.0,223.0,202.0,0.0,2127.0,112.0,grass
fire_01544,165.0,7043.0,146.0,117.0,45.0,2043.0,104.0,timber_understory
fire_01545,165.0,7030.0,160.0,121.0,65.0,2030.0,106.0,timber_understory
fire_01547,93.0,7964.0,64.0,64.0,0.0,2964.0,64.0,nonburnable_or_other
fire_01548,122.0,7105.0,249.0,216.0,0.0,2105.0,114.0,grass_shrub
fire_01549,145.0,7098.0,228.0,206.0,0.0,2098.0,112.0,shrub
fire_01550,122.0,9629.0,254.0,216.0,0.0,2152.0,115.0,grass_shrub
fire_01551,142.0,7087.0,215.0,208.0,0.0,2087.0,111.0,shrub
fire_01552,122.0,7092.0,225.0,212.0,0.0,2092.0,112.0,grass_shrub
fire_01553,102.0,9301.0,365.0,304.0,0.0,2270.0,126.0,grass
fire_01555,122.0,7110.0,228.0,212.0,0.0,2110.0,112.0,grass_shrub
fire_01556,91.0,7296.0,22.0,22.0,0.0,2902.0,22.0,nonburnable_or_other
fire_01557,102.0,9301.0,340.0,305.0,0.0,2270.0,124.0,grass
fire_01558,102.0,9301.0,344.0,304.0,0.0,2270.0,124.0,grass
fire_01559,102.0,7980.0,116.0,106.0,15.0,2960.0,101.0,grass
fire_01561,102.0,9301.0,340.0,304.0,0.0,2270.0,124.0,grass
fire_01562,102.0,9301.0,339.0,303.0,0.0,2270.0,123.0,grass
fire_01563,102.0,7987.0,353.0,302.0,0.0,2967.0,125.0,grass
fire_01564,102.0,9301.0,346.0,303.0,0.0,2270.0,124.0,grass
fire_01565,122.0,7092.0,223.0,209.0,0.0,2092.0,112.0,grass_shrub
fire_01566,99.0,7109.0,214.0,203.0,0.0,2109.0,111.0,nonburnable_or_other
fire_01567,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01568,121.0,9301.0,326.0,304.0,0.0,2270.0,122.0,grass_shrub
fire_01569,91.0,7297.0,23.0,23.0,0.0,2903.0,23.0,nonburnable_or_other
fire_01570,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01571,122.0,7082.0,228.0,209.0,0.0,2082.0,112.0,grass_shrub
fire_01572,93.0,7984.0,64.0,64.0,0.0,2964.0,64.0,nonburnable_or_other
fire_01573,122.0,7264.0,138.0,132.0,35.0,2264.0,103.0,grass_shrub
fire_01574,142.0,7029.0,,203.0,0.0,2029.0,105.0,shrub
fire_01575,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01576,122.0,7662.0,342.0,303.0,0.0,2662.0,124.0,grass_shrub
fire_01577,101.0,7014.0,128.0,105.0,0.0,2110.0,112.0,grass
fire_01578,145.0,7110.0,251.0,223.0,0.0,2110.0,115.0,shrub
fire_01579,122.0,7110.0,228.0,214.0,0.0,2110.0,112.0,grass_shrub
fire_01580,102.0,9301.0,349.0,303.0,0.0,2270.0,124.0,grass
fire_01581,122.0,7092.0,234.0,224.0,0.0,2092.0,113.0,grass_shrub
fire_01582,123.0,7113.0,136.0,123.0,35.0,2113.0,103.0,grass_shrub
fire_01583,102.0,9301.0,346.0,305.0,0.0,2270.0,124.0,grass
fire_01584,182.0,7910.0,13.0,13.0,35.0,2913.0,13.0,timber_litter
fire_01585,121.0,9337.0,225.0,218.0,35.0,2114.0,103.0,grass_shrub
fire_01586,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01587,144.0,7105.0,224.0,216.0,0.0,2105.0,113.0,shrub
fire_01588,102.0,7987.0,344.0,304.0,0.0,2967.0,124.0,grass
fire_01589,102.0,7987.0,344.0,304.0,0.0,2967.0,124.0,grass
fire_01590,101.0,9301.0,322.0,304.0,0.0,2270.0,122.0,grass
fire_01591,91.0,7297.0,23.0,23.0,0.0,2903.0,23.0,nonburnable_or_other
fire_01592,101.0,7028.0,135.0,108.0,25.0,2028.0,103.0,grass
fire_01593,99.0,9062.0,100.0,100.0,0.0,2002.0,100.0,nonburnable_or_other
fire_01594,101.0,7668.0,341.0,304.0,0.0,2668.0,125.0,grass
fire_01595,121.0,9301.0,326.0,304.0,0.0,2270.0,122.0,grass_shrub
fire_01596,123.0,7113.0,126.0,128.0,25.0,2113.0,102.0,grass_shrub
fire_01597,165.0,7030.0,160.0,125.0,65.0,2030.0,106.0,timber_understory
fire_01598,186.0,7980.0,141.0,110.0,45.0,2960.0,104.0,timber_litter
fire_01599,165.0,7114.0,141.0,115.0,45.0,2114.0,104.0,timber_understory
fire_01600,144.0,7114.0,139.0,125.0,35.0,2114.0,103.0,shrub
fire_01601,102.0,9301.0,349.0,304.0,0.0,2270.0,124.0,grass
fire_01602,121.0,9301.0,333.0,304.0,15.0,2114.0,103.0,grass_shrub
fire_01603,91.0,7297.0,23.0,23.0,0.0,2903.0,23.0,nonburnable_or_other
fire_01604,144.0,7105.0,240.0,207.0,0.0,2105.0,114.0,shrub
fire_01605,122.0,7264.0,133.0,122.0,35.0,2264.0,103.0,grass_shrub
fire_01606,165.0,7028.0,158.0,129.0,55.0,2028.0,105.0,timber_understory
fire_01607,99.0,9062.0,31.0,31.0,0.0,31.0,31.0,nonburnable_or_other
fire_01608,91.0,7296.0,22.0,22.0,0.0,2902.0,22.0,nonburnable_or_other
fire_01609,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01610,122.0,9629.0,226.0,208.0,0.0,2152.0,112.0,grass_shrub
fire_01611,102.0,7129.0,339.0,304.0,0.0,2129.0,123.0,grass
fire_01612,102.0,9301.0,356.0,303.0,0.0,2270.0,125.0,grass
fire_01613,122.0,9829.0,331.0,303.0,0.0,2280.0,123.0,grass_shrub
fire_01614,102.0,9301.0,346.0,303.0,0.0,2270.0,124.0,grass
fire_01615,145.0,7105.0,242.0,215.0,0.0,2105.0,114.0,shrub
fire_01616,122.0,7105.0,230.0,219.0,15.0,2114.0,102.0,grass_shrub
fire_01617,183.0,7029.0,126.0,107.0,35.0,2029.0,104.0,timber_litter
fire_01618,165.0,7043.0,161.0,127.0,65.0,2043.0,106.0,timber_understory
fire_01619,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01620,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01621,122.0,7092.0,231.0,217.0,0.0,2092.0,113.0,grass_shrub
fire_01622,145.0,7105.0,,229.0,0.0,2105.0,115.0,shrub
fire_01623,165.0,7028.0,167.0,134.0,65.0,2028.0,107.0,timber_understory
fire_01624,145.0,7110.0,233.0,218.0,0.0,2110.0,113.0,shrub
fire_01625,98.0,7292.0,11.0,11.0,0.0,11.0,11.0,nonburnable_or_other
fire_01626,181.0,7105.0,223.0,210.0,0.0,2027.0,104.0,timber_litter
fire_01627,122.0,7082.0,228.0,209.0,0.0,2082.0,112.0,grass_shrub
fire_01628,144.0,7114.0,130.0,114.0,35.0,2114.0,103.0,shrub
fire_01629,165.0,7028.0,158.0,125.0,45.0,2028.0,105.0,timber_understory
fire_01630,102.0,9301.0,357.0,303.0,0.0,2270.0,125.0,grass
fire_01631,165.0,7028.0,173.0,133.0,75.0,2028.0,107.0,timber_understory
fire_01632,145.0,7105.0,251.0,216.0,0.0,2105.0,115.0,shrub
fire_01633,165.0,7030.0,142.0,128.0,45.0,2030.0,104.0,timber_understory
fire_01634,102.0,9301.0,348.0,303.0,0.0,2270.0,124.0,grass
fire_01635,165.0,7027.0,166.0,132.0,65.0,2027.0,106.0,timber_understory
fire_01636,189.0,7027.0,139.0,119.0,35.0,2027.0,103.0,timber_litter
fire_01637,98.0,7292.0,11.0,11.0,0.0,11.0,11.0,nonburnable_or_other
fire_01638,101.0,9301.0,331.0,304.0,0.0,2270.0,122.0,grass
fire_01639,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01640,144.0,7105.0,239.0,213.0,0.0,2105.0,115.0,shrub
fire_01641,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01642,102.0,9301.0,338.0,304.0,0.0,2270.0,123.0,grass
fire_01643,102.0,7098.0,234.0,220.0,45.0,2029.0,103.0,grass
fire_01644,93.0,7961.0,61.0,61.0,0.0,2961.0,61.0,nonburnable_or_other
fire_01645,122.0,7118.0,151.0,118.0,55.0,2118.0,105.0,grass_shrub
fire_01646,122.0,7029.0,150.0,121.0,55.0,2029.0,105.0,grass_shrub
fire_01647,165.0,7043.0,166.0,120.0,65.0,2043.0,106.0,timber_understory
fire_01648,165.0,7043.0,168.0,123.0,65.0,2043.0,106.0,timber_understory
fire_01649,98.0,7292.0,11.0,11.0,0.0,11.0,11.0,nonburnable_or_other
fire_01650,102.0,9301.0,335.0,303.0,0.0,2270.0,123.0,grass
fire_01651,122.0,7092.0,225.0,214.0,0.0,2092.0,112.0,grass_shrub
fire_01652,122.0,9629.0,248.0,210.0,0.0,2152.0,114.0,grass_shrub
fire_01653,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01654,183.0,7901.0,14.0,14.0,45.0,2914.0,14.0,timber_litter
fire_01655,91.0,7297.0,23.0,23.0,0.0,2903.0,23.0,nonburnable_or_other
fire_01656,102.0,9301.0,344.0,304.0,0.0,2270.0,124.0,grass
fire_01657,121.0,7098.0,220.0,202.0,0.0,2098.0,114.0,grass_shrub
fire_01658,102.0,7980.0,135.0,113.0,35.0,2960.0,103.0,grass
fire_01659,122.0,7933.0,225.0,210.0,0.0,2912.0,112.0,grass_shrub
fire_01660,102.0,7980.0,110.0,107.0,15.0,2960.0,101.0,grass
fire_01661,165.0,7027.0,168.0,122.0,65.0,2027.0,106.0,timber_understory
fire_01662,145.0,7097.0,239.0,208.0,0.0,2097.0,113.0,shrub
fire_01663,102.0,9301.0,352.0,304.0,0.0,2270.0,125.0,grass
fire_01664,91.0,7297.0,23.0,23.0,0.0,2903.0,23.0,nonburnable_or_other
fire_01665,182.0,7105.0,224.0,213.0,15.0,2030.0,105.0,timber_litter
fire_01666,122.0,7029.0,148.0,125.0,45.0,2029.0,104.0,grass_shrub
fire_01667,121.0,7017.0,133.0,108.0,35.0,2017.0,103.0,grass_shrub
fire_01668,101.0,7967.0,349.0,305.0,0.0,2967.0,124.0,grass
fire_01669,102.0,9301.0,366.0,303.0,0.0,2270.0,126.0,grass
fire_01670,165.0,7027.0,139.0,118.0,55.0,2027.0,106.0,timber_understory
fire_01671,142.0,7098.0,238.0,211.0,25.0,2028.0,104.0,shrub
