County,Date,Year,Month,Day,incident_acres_burned,log_acres_burned,ETo (in),Precip (in),Sol Rad (Ly/day),Avg Vap Pres (mBars),Max Air Temp (F),Min Air Temp (F),Max Rel Hum (%),Avg Wind Speed (mph),Wind Run (miles),Avg Soil Temp (F),No_Drought,D0,D1,D2,D3,D4,Drought_Score,Drought_D3_D4,Any_Drought,Temp_Range,Avg_Temp,Is_Fire_Season,Season,Fire_Impact_Per_Capita,Max_Air_Temp_mean_7d,Max_Air_Temp_max_7d,Min_Air_Temp_mean_7d,Min_Air_Temp_min_7d,Precip_sum_7d,Precip_max_7d,Avg_Wind_Speed_mean_7d,Avg_Wind_Speed_max_7d,Max_Rel_Hum_mean_7d,Max_Rel_Hum_min_7d,Sol_Rad_mean_7d,Avg_Vap_Pres_mean_7d,ETo_sum_7d,Avg_Soil_Temp_mean_7d,Wind_Run_sum_7d,Population,Density,Land Area (mi)
san bernardino,2024-08-24,2024,8,24,76.0,4.343805421853684,0.3,0.0,646.0,7.8,80.3,57.5,54.0,9.5,227.3,66.2,80.62,19.38,0.0,0.0,0.0,0.0,19.38,0.0,19.379999999999995,22.799999999999997,68.9,1,Summer,3.4603431021247414e-05,91.47142857142856,97.7,61.357142857142854,56.4,0.0,0.0,8.17142857142857,11.4,45.57142857142857,32.0,662.0,7.814285714285714,2.26,69.44285714285715,1373.1999999999996,2196314.0,109.44359178792106,20068.0
san bernardino,2024-08-24,2024,8,24,23.0,3.1780538303479458,0.3,0.0,646.0,7.8,80.3,57.5,54.0,9.5,227.3,66.2,80.62,19.38,0.0,0.0,0.0,0.0,19.38,0.0,19.379999999999995,22.799999999999997,68.9,1,Summer,1.0472090966956455e-05,91.47142857142856,97.7,61.357142857142854,56.4,0.0,0.0,8.17142857142857,11.4,45.57142857142857,32.0,662.0,7.814285714285714,2.26,69.44285714285715,1373.1999999999996,2196314.0,109.44359178792106,20068.0
riverside,2024-08-25,2024,8,25,130.0,4.875197323201151,0.23,0.0,617.0,13.5,87.3,56.9,81.0,4.0,94.8,70.0,87.53,12.47,0.0,0.0,0.0,0.0,12.47,0.0,12.469999999999999,30.4,72.1,1,Summer,5.177956403996904e-05,92.70000000000002,101.5,61.642857142857146,58.0,0.0,0.0,4.1,4.6,81.28571428571429,63.0,610.1428571428571,14.928571428571429,1.71,71.98571428571428,688.5,2510643.0,348.2650853100291,7209.0
riverside,2024-08-25,2024,8,25,16.0,2.833213344056216,0.23,0.0,617.0,13.5,87.3,56.9,81.0,4.0,94.8,70.0,87.53,12.47,0.0,0.0,0.0,0.0,12.47,0.0,12.469999999999999,30.4,72.1,1,Summer,6.372869420303882e-06,92.70000000000002,101.5,61.642857142857146,58.0,0.0,0.0,4.1,4.6,81.28571428571429,63.0,610.1428571428571,14.928571428571429,1.71,71.98571428571428,688.5,2510643.0,348.2650853100291,7209.0
sacramento,2024-08-26,2024,8,26,42.0,3.7612001156935624,0.22,0.0,583.0,11.9,93.1,55.9,83.0,2.3,55.6,72.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.199999999999996,74.5,1,Summer,2.6511871005860387e-05,84.85714285714286,93.5,55.82857142857142,50.8,0.11000000000000022,0.09,4.0857142857142845,6.2,87.0,69.0,541.7142857142857,12.400000000000002,1.4100000000000001,72.77142857142857,681.3000000000001,1584196.0,1641.6538860103626,965.0
sacramento,2024-08-26,2024,8,26,38.0,3.6635616461296463,0.22,0.0,583.0,11.9,93.1,55.9,83.0,2.3,55.6,72.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.199999999999996,74.5,1,Summer,2.398693091006416e-05,84.85714285714286,93.5,55.82857142857142,50.8,0.11000000000000022,0.09,4.0857142857142845,6.2,87.0,69.0,541.7142857142857,12.400000000000002,1.4100000000000001,72.77142857142857,681.3000000000001,1584196.0,1641.6538860103626,965.0
kern,2024-08-27,2024,8,27,78.0,4.3694478524670215,0.275,0.0,607.0,14.5,97.7,60.3,77.0,3.7,89.0,88.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.400000000000006,79.0,1,Summer,8.563063117459976e-05,89.97142857142856,96.1,58.41428571428571,55.0,0.0,0.0,4.5,6.0,76.85714285714286,71.0,612.8571428571429,13.328571428571427,1.8900000000000001,89.77142857142857,756.1,910889.0,111.9716041794714,8135.0
san bernardino,2024-08-27,2024,8,27,22.0,3.1354942159291497,0.29,0.0,642.0,9.3,94.9,57.9,51.0,6.0,142.9,69.9,51.75,48.25,0.0,0.0,0.0,0.0,48.25,0.0,48.25,37.00000000000001,76.4,1,Summer,1.0016782664045305e-05,88.52857142857142,97.7,59.32857142857142,55.9,0.0,0.0,7.214285714285713,11.4,47.714285714285715,32.0,649.7142857142857,7.828571428571429,2.04,68.25714285714285,1211.5999999999997,2196314.0,109.44359178792106,20068.0
san bernardino,2024-08-27,2024,8,27,15.0,2.772588722239781,0.29,0.0,642.0,9.3,94.9,57.9,51.0,6.0,142.9,69.9,51.75,48.25,0.0,0.0,0.0,0.0,48.25,0.0,48.25,37.00000000000001,76.4,1,Summer,6.829624543667253e-06,88.52857142857142,97.7,59.32857142857142,55.9,0.0,0.0,7.214285714285713,11.4,47.714285714285715,32.0,649.7142857142857,7.828571428571429,2.04,68.25714285714285,1211.5999999999997,2196314.0,109.44359178792106,20068.0
calaveras,2024-08-28,2024,8,28,12.0,2.5649493574615367,0.26,0.0,606.0,8.4,95.4,61.1,41.0,3.5,83.7,73.2,85.35,14.65,0.0,0.0,0.0,0.0,14.65,0.0,14.650000000000006,34.300000000000004,78.25,1,Summer,0.00025765448533516557,81.32857142857142,93.4,54.17142857142857,48.1,0.009999999999999334,0.01,3.4142857142857146,3.8,74.42857142857143,54.0,544.4285714285714,10.542857142857144,1.38,72.28571428571429,574.6,46574.0,45.66078431372549,1020.0
san diego,2024-08-28,2024,8,28,18.0,2.9444389791664403,0.18,0.0,516.0,17.5,78.9,59.9,86.0,3.6,86.2,76.5,94.57,5.43,0.0,0.0,0.0,0.0,5.43,0.0,5.430000000000007,19.000000000000007,69.4,1,Summer,5.516784817808182e-06,82.52857142857142,87.3,60.0,55.7,0.0,0.0,2.714285714285714,3.9,86.0,86.0,525.8571428571429,17.271428571428572,1.26,76.8,454.8,3262770.0,775.0047505938243,4210.0
sonoma,2024-08-28,2024,8,28,19.0,2.995732273553991,0.2,0.0,598.0,15.1,84.3,47.7,98.0,3.8,91.9,68.7,31.37,68.63,0.0,0.0,0.0,0.0,68.63,0.0,68.63,36.599999999999994,66.0,1,Summer,3.950473537025293e-05,80.61428571428571,90.3,46.3142857142857,45.3,0.0,0.0,3.728571428571429,5.0,97.14285714285714,96.0,553.4285714285714,14.242857142857144,1.33,68.44285714285715,625.9,480955.0,305.36825396825395,1575.0
alameda,2024-08-29,2024,8,29,16.0,2.833213344056216,0.18,0.0,563.0,15.7,75.5,58.8,90.0,4.1,98.3,71.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.700000000000003,67.15,1,Summer,9.900273309420048e-06,79.98571428571428,91.5,56.957142857142856,54.4,0.08000000000000067,0.08,3.400000000000001,4.4,90.14285714285714,84.0,517.4285714285714,15.099999999999998,1.25,71.2,569.1999999999999,1616117.0,2192.831750339213,737.0
kern,2024-08-29,2024,8,29,88.0,4.48863636973214,0.275,0.0,606.0,13.3,98.9,61.3,67.0,3.8,90.0,89.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.60000000000001,80.1,1,Summer,9.660891722262537e-05,91.01428571428572,100.9,58.67142857142857,55.0,0.0,0.0,4.528571428571429,6.0,77.57142857142857,71.0,603.0,13.457142857142856,1.8900000000000001,89.08571428571429,761.5,910889.0,111.9716041794714,8135.0
sonoma,2024-08-29,2024,8,29,33.0,3.5263605246161616,0.16,0.0,506.0,15.3,73.3,56.5,94.0,4.3,103.2,69.2,31.37,68.63,0.0,0.0,0.0,0.0,68.63,0.0,68.63,16.799999999999997,64.9,1,Summer,6.861348774833405e-05,81.38571428571429,90.3,46.65714285714286,45.3,0.0,0.0,3.7428571428571438,5.0,97.28571428571429,96.0,553.5714285714286,14.299999999999999,1.3299999999999998,68.41428571428571,627.9,480955.0,305.36825396825395,1575.0
contra costa,2024-08-31,2024,8,31,20.0,3.044522437723423,0.24,0.0,551.0,13.7,94.9,54.8,97.0,4.5,107.5,73.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.10000000000001,74.85,1,Summer,1.7345587412654126e-05,93.84285714285714,99.6,55.785714285714285,53.1,0.0,0.0,4.757142857142857,5.3,87.42857142857143,70.0,537.1428571428571,12.342857142857143,1.66,72.98571428571428,798.9999999999999,1153031.0,1608.1324965132496,717.0
los angeles,2024-08-31,2024,8,31,3.0,1.3862943611198906,0.2,0.0,590.0,18.5,92.4,60.5,85.0,2.1,50.4,73.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.900000000000006,76.45,1,Summer,3.122747393156499e-07,88.71428571428571,93.4,59.32857142857142,57.3,0.20000000000000026,0.07,2.142857142857143,2.3,85.71428571428571,81.0,603.7142857142857,16.2,1.42,73.87142857142858,359.70000000000005,9606925.0,2366.237684729064,4060.0
riverside,2024-08-31,2024,8,31,22.0,3.1354942159291497,0.22,0.0,588.0,19.0,93.5,62.1,90.0,3.3,78.9,71.7,46.13,53.87,0.0,0.0,0.0,0.0,53.87,0.0,53.87,31.4,77.8,1,Summer,8.762695452917839e-06,89.08571428571429,92.8,59.371428571428574,56.9,0.0,0.0,3.8428571428571425,4.6,85.85714285714286,76.0,607.2857142857143,16.0,1.56,71.65714285714286,643.5,2510643.0,348.2650853100291,7209.0
san luis obispo,2024-08-31,2024,8,31,11.0,2.4849066497880004,0.16,0.0,492.0,15.0,75.1,55.0,97.0,2.7,64.0,71.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.099999999999994,65.05,1,Summer,3.9113614382431584e-05,78.98571428571428,89.0,53.97142857142857,51.6,0.0,0.0,3.457142857142858,4.8,91.85714285714286,78.0,551.0,13.885714285714286,1.33,71.44285714285715,579.8,281232.0,85.19600121175401,3301.0
tehama,2024-08-31,2024,8,31,45.0,3.828641396489095,0.21,0.0,551.0,18.6,93.8,59.5,90.0,3.0,72.8,70.2,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,34.3,76.65,1,Summer,0.0006977501434264183,91.05714285714285,96.7,56.27142857142858,53.7,0.08999999999999889,0.09,3.7857142857142856,5.7,89.57142857142857,86.0,550.7142857142857,16.071428571428573,1.44,68.74285714285715,636.5,64493.0,21.869447270261105,2949.0
monterey,2024-09-01,2024,9,1,91.0,4.5217885770490405,0.22,0.0,568.0,13.8,90.6,49.1,95.0,4.6,109.9,71.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.49999999999999,69.85,1,Autumn,0.00021233800476943825,91.57142857142857,101.2,49.89999999999999,47.9,0.0,0.0,4.571428571428571,5.1,92.0,85.0,585.7142857142857,12.757142857142856,1.6099999999999999,71.7,770.5,428562.0,130.57952468007312,3282.0
riverside,2024-09-01,2024,9,1,517.0,6.249975242259483,0.22,0.0,576.0,20.1,94.6,65.3,87.0,3.6,86.5,72.4,46.13,53.87,0.0,0.0,0.0,0.0,53.87,0.0,53.87,29.299999999999997,79.94999999999999,1,Autumn,0.0002059233431435692,90.44285714285715,93.5,59.95714285714286,56.9,0.0,0.0,3.6571428571428575,4.0,85.71428571428571,76.0,603.8571428571429,16.52857142857143,1.56,71.72857142857143,611.7,2510643.0,348.2650853100291,7209.0
solano,2024-09-01,2024,9,1,48.0,3.8918202981106265,0.2,0.0,549.0,12.6,94.8,53.4,85.0,2.4,58.4,73.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.4,74.1,1,Autumn,0.0001067732025954786,93.71428571428571,96.6,54.51428571428572,50.6,0.010000000000000888,0.01,2.8428571428571425,3.6,81.14285714285714,77.0,552.8571428571429,13.042857142857143,1.5,73.18571428571428,475.20000000000005,449551.0,546.8990267639903,822.0
butte,2024-09-02,2024,9,2,59.0,4.0943445622221,0.16,0.0,482.0,15.1,89.1,53.8,89.0,2.3,56.3,72.8,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,35.3,71.44999999999999,1,Autumn,0.00028505858195434233,94.77142857142857,98.4,55.94285714285714,52.7,0.0,0.0,1.9714285714285715,2.7,95.14285714285714,93.0,512.4285714285714,16.642857142857146,1.29,71.82857142857142,327.8,206975.0,126.51283618581908,1636.0
los angeles,2024-09-02,2024,9,2,40.0,3.713572066704308,0.21,0.06,574.0,19.6,97.2,64.8,84.0,2.2,53.0,73.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.400000000000006,81.0,1,Autumn,4.1636631908753325e-06,90.72857142857143,93.9,60.542857142857144,58.9,0.17000000000000026,0.06,2.2,2.4,84.85714285714286,81.0,594.0,17.328571428571426,1.41,73.65714285714284,368.0,9606925.0,2366.237684729064,4060.0
sierra,2024-09-02,2024,9,2,3323.0,8.10892415597534,0.3,0.0,576.0,6.9,83.0,39.5,66.0,9.1,218.1,64.2,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,43.5,61.25,1,Autumn,1.0456261799874134,88.0,91.8,39.042857142857144,32.0,0.0,0.0,4.242857142857143,6.7,96.0,88.0,521.5714285714286,8.128571428571428,1.61,63.1,711.6999999999999,3178.0,3.334732423924449,953.0
fresno,2024-09-03,2024,9,3,17000.0,9.741027444837728,0.23,0.0,547.0,14.1,97.3,60.3,69.0,4.2,100.5,78.2,47.86,52.14,0.0,0.0,0.0,0.0,52.14,0.0,52.14,37.0,78.8,1,Autumn,0.016683595609270192,96.27142857142857,98.2,59.685714285714276,56.9,0.0,0.0,5.528571428571428,6.2,68.42857142857143,62.0,563.4285714285714,13.299999999999999,1.81,77.10000000000001,925.5,1018965.0,171.02467270896273,5958.0
kern,2024-09-03,2024,9,3,41.0,3.7376696182833684,0.275,0.0,566.0,16.3,98.7,64.4,78.0,3.2,77.2,90.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.3,81.55000000000001,1,Autumn,4.5010972796905e-05,98.7,100.9,62.65714285714285,60.3,0.0,0.0,3.8428571428571425,4.4,73.42857142857143,67.0,591.2857142857143,14.957142857142857,1.8900000000000001,89.55714285714286,647.7,910889.0,111.9716041794714,8135.0
san luis obispo,2024-09-03,2024,9,3,14.0,2.70805020110221,0.19,0.0,547.0,14.6,83.8,53.2,95.0,2.3,55.5,71.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.599999999999994,68.5,1,Autumn,4.978096375945838e-05,77.8,83.7,53.64285714285713,51.9,0.0,0.0,2.728571428571429,3.3,95.0,93.0,533.8571428571429,14.6,1.2100000000000002,71.45714285714286,455.6,281232.0,85.19600121175401,3301.0
riverside,2024-09-04,2024,9,4,18.0,2.9444389791664403,0.26,0.0,568.0,14.9,103.5,66.7,66.0,4.1,97.3,74.4,23.33,76.67,14.62,0.0,0.0,0.0,91.29,0.0,76.67,36.8,85.1,1,Autumn,7.169478097841868e-06,93.14285714285714,99.7,62.68571428571429,58.8,0.0,0.0,3.5714285714285716,3.8,88.0,77.0,585.7142857142857,18.25714285714286,1.55,72.85714285714286,598.3000000000001,2510643.0,348.2650853100291,7209.0
riverside,2024-09-04,2024,9,4,264.0,5.579729825986222,0.26,0.0,568.0,14.9,103.5,66.7,66.0,4.1,97.3,74.4,23.33,76.67,14.62,0.0,0.0,0.0,91.29,0.0,76.67,36.8,85.1,1,Autumn,0.00010515234543501406,93.14285714285714,99.7,62.68571428571429,58.8,0.0,0.0,3.5714285714285716,3.8,88.0,77.0,585.7142857142857,18.25714285714286,1.55,72.85714285714286,598.3000000000001,2510643.0,348.2650853100291,7209.0
fresno,2024-09-05,2024,9,5,502.0,6.220590170099739,0.27,0.0,530.0,13.2,101.4,66.4,53.0,5.7,135.7,78.9,47.86,52.14,0.0,0.0,0.0,0.0,52.14,0.0,52.14,35.0,83.9,1,Autumn,0.0004926567644619786,97.32857142857142,104.5,60.300000000000004,58.5,0.0,0.0,5.042857142857143,6.2,68.14285714285714,62.0,553.7142857142857,13.814285714285713,1.7300000000000002,77.58571428571429,845.8,1018965.0,171.02467270896273,5958.0
san bernardino,2024-09-05,2024,9,5,43978.0,10.691467526242246,0.25,0.0,594.0,10.2,104.2,67.7,44.0,2.9,69.7,74.6,29.75,70.25,46.66,0.0,0.0,0.0,116.91,0.0,70.25,36.5,85.95,1,Autumn,0.020023548545426564,98.15714285714286,100.6,64.7,57.9,0.0,0.0,4.257142857142856,5.0,47.42857142857143,40.0,592.1428571428571,10.342857142857143,1.81,70.85714285714286,716.7999999999997,2196314.0,109.44359178792106,20068.0
mendocino,2024-09-06,2024,9,6,18.0,2.9444389791664403,0.22,0.0,546.0,9.0,98.7,43.5,79.0,3.0,72.9,67.1,18.14,81.86,0.0,0.0,0.0,0.0,81.86,0.0,81.86,55.2,71.1,1,Autumn,0.00020406081012141618,94.91428571428573,101.2,45.285714285714285,43.4,0.0,0.0,3.3714285714285714,3.8,94.42857142857143,85.0,554.4285714285714,12.285714285714286,1.52,67.37142857142858,567.2,88209.0,25.152266894781864,3507.0
riverside,2024-09-06,2024,9,6,15.0,2.772588722239781,0.28,0.0,565.0,14.6,111.1,77.0,44.0,3.9,92.8,76.9,23.33,76.67,14.62,0.0,0.0,0.0,91.29,0.0,76.67,34.099999999999994,94.05,1,Autumn,5.97456508153489e-06,98.08571428571429,109.8,65.52857142857142,59.9,0.0,0.0,3.6999999999999997,4.1,79.28571428571429,57.0,574.4285714285714,17.6,1.65,73.64285714285714,620.0,2510643.0,348.2650853100291,7209.0
san diego,2024-09-06,2024,9,6,25.0,3.258096538021482,0.14,0.0,395.0,19.7,98.7,67.5,85.0,1.1,27.3,78.4,61.99,38.01,0.0,0.0,0.0,0.0,38.01,0.0,38.01,31.200000000000003,83.1,1,Autumn,7.662201135844696e-06,85.87142857142858,98.2,62.47142857142857,59.8,0.0,0.0,2.228571428571428,3.3,86.0,86.0,474.85714285714283,19.47142857142857,1.11,76.87142857142858,371.9,3262770.0,775.0047505938243,4210.0
fresno,2024-09-07,2024,9,7,314.0,5.752572638825633,0.27,0.0,526.0,13.3,100.7,64.5,57.0,5.6,134.7,78.7,47.86,52.14,0.0,0.0,0.0,0.0,52.14,0.0,52.14,36.2,82.6,1,Autumn,0.0003081558247829906,98.82857142857142,104.5,62.557142857142864,59.7,0.0,0.0,5.142857142857143,6.4,63.714285714285715,47.0,542.1428571428571,13.814285714285715,1.76,78.18571428571428,861.9,1018965.0,171.02467270896273,5958.0
san diego,2024-09-07,2024,9,7,40.0,3.713572066704308,0.15,0.0,409.0,20.7,99.4,69.4,86.0,1.2,29.5,78.9,61.99,38.01,0.0,0.0,0.0,0.0,38.01,0.0,38.01,30.0,84.4,1,Autumn,1.2259521817351514e-05,88.8,98.7,63.57142857142857,60.5,0.0,0.0,1.914285714285714,3.0,85.85714285714286,85.0,468.7142857142857,19.74285714285714,1.11,77.24285714285715,319.5,3262770.0,775.0047505938243,4210.0
san diego,2024-09-07,2024,9,7,1000.0,6.90875477931522,0.15,0.0,409.0,20.7,99.4,69.4,86.0,1.2,29.5,78.9,61.99,38.01,0.0,0.0,0.0,0.0,38.01,0.0,38.01,30.0,84.4,1,Autumn,0.00030648804543378786,88.8,98.7,63.57142857142857,60.5,0.0,0.0,1.914285714285714,3.0,85.85714285714286,85.0,468.7142857142857,19.74285714285714,1.11,77.24285714285715,319.5,3262770.0,775.0047505938243,4210.0
lake,2024-09-08,2024,9,8,81.0,4.406719247264253,0.21,0.0,537.0,9.1,95.0,41.4,89.0,2.9,70.7,66.5,24.99,75.01,0.0,0.0,0.0,0.0,75.01,0.0,75.01,53.6,68.2,1,Autumn,0.0011985085227272727,95.68571428571428,101.2,43.97142857142857,40.3,0.0,0.0,3.228571428571428,3.8,89.28571428571429,78.0,550.4285714285714,10.857142857142858,1.51,67.17142857142858,543.9,67584.0,53.85179282868526,1255.0
los angeles,2024-09-08,2024,9,8,56030.0,10.933660387981718,0.23,0.06,518.0,16.7,108.3,73.2,64.0,2.1,51.1,76.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.099999999999994,90.75,1,Autumn,0.005832251214618622,102.68571428571428,113.4,67.25714285714285,62.7,0.21000000000000024,0.06,2.1,2.4,77.14285714285714,61.0,560.8571428571429,18.21428571428571,1.54,74.55714285714285,352.6,9606925.0,2366.237684729064,4060.0
san bernardino,2024-09-08,2024,9,8,56030.0,10.933660387981718,0.17,0.0,364.0,11.8,98.2,69.3,47.0,3.9,93.8,74.8,29.75,70.25,46.66,0.0,0.0,0.0,116.91,0.0,70.25,28.900000000000006,83.75,1,Autumn,0.025510924212111746,100.25714285714287,104.2,68.65714285714286,64.1,0.0,0.0,3.4142857142857133,4.5,44.142857142857146,35.0,527.1428571428571,10.700000000000001,1.6400000000000001,73.35714285714286,572.7999999999997,2196314.0,109.44359178792106,20068.0
san diego,2024-09-08,2024,9,8,20.0,3.044522437723423,0.18,0.0,467.0,19.8,105.7,75.3,69.0,1.0,24.0,79.9,61.99,38.01,0.0,0.0,0.0,0.0,38.01,0.0,38.01,30.400000000000006,90.5,1,Autumn,6.129760908675757e-06,91.52857142857144,99.4,64.84285714285714,61.0,0.0,0.0,1.6714285714285708,3.0,85.85714285714286,85.0,455.42857142857144,20.028571428571432,1.09,77.62857142857142,279.40000000000003,3262770.0,775.0047505938243,4210.0
amador,2024-09-09,2024,9,9,63.0,4.1588830833596715,0.24,0.0,555.0,8.7,98.7,66.6,45.0,3.8,92.2,73.5,70.25,29.75,0.0,0.0,0.0,0.0,29.75,0.0,29.75,32.10000000000001,82.65,1,Autumn,0.0014954069643238624,95.88571428571429,99.4,63.128571428571426,52.7,0.0,0.0,3.2571428571428576,3.4,45.57142857142857,39.0,565.1428571428571,9.0,1.6300000000000001,73.34285714285714,549.1999999999999,42129.0,70.80504201680672,595.0
el dorado,2024-09-09,2024,9,9,1960.0,7.581209826196346,0.29,0.0,538.0,9.8,101.5,70.9,35.0,7.3,176.0,73.3,20.25,79.75,0.0,0.0,0.0,0.0,79.75,0.0,79.75,30.599999999999994,86.2,1,Autumn,0.010227349811889816,97.91428571428573,104.3,72.08571428571427,67.5,0.0,0.0,5.957142857142856,6.6,38.142857142857146,33.0,550.4285714285714,10.5,1.96,73.34285714285714,1000.4000000000001,191643.0,112.20316159250584,1708.0
kern,2024-09-09,2024,9,9,48.0,3.8918202981106265,0.275,0.0,549.0,15.4,105.8,64.8,74.0,3.3,79.9,90.15,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,85.3,1,Autumn,5.269577303052293e-05,101.34285714285714,104.3,65.97142857142858,64.3,0.0,0.0,3.4714285714285715,3.9,72.71428571428571,69.0,547.0,16.157142857142855,1.8900000000000001,90.73928571428571,584.7,910889.0,111.9716041794714,8135.0
orange,2024-09-09,2024,9,9,23526.0,10.065903976780419,0.23,0.0,551.0,18.2,101.6,71.8,69.0,2.9,70.6,71.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.799999999999997,86.69999999999999,1,Autumn,0.007537635311223022,98.08571428571427,109.9,67.01428571428572,62.8,0.0,0.0,3.2714285714285714,3.7,84.57142857142857,69.0,559.4285714285714,20.485714285714288,1.56,70.7,547.8000000000001,3121138.0,3935.861286254729,793.0
riverside,2024-09-09,2024,9,9,23526.0,10.065903976780419,0.23,0.0,483.0,15.5,103.5,73.0,63.0,2.8,66.8,77.1,23.33,76.67,14.62,0.0,0.0,0.0,91.29,0.0,76.67,30.5,88.25,1,Autumn,0.009370507873879321,104.82857142857142,111.1,71.17142857142858,66.0,0.2400000000000002,0.24,3.7857142857142856,4.1,65.28571428571429,44.0,532.5714285714286,16.62857142857143,1.71,75.75714285714287,633.4,2510643.0,348.2650853100291,7209.0
riverside,2024-09-09,2024,9,9,54.0,4.007333185232471,0.23,0.0,483.0,15.5,103.5,73.0,63.0,2.8,66.8,77.1,23.33,76.67,14.62,0.0,0.0,0.0,91.29,0.0,76.67,30.5,88.25,1,Autumn,2.1508434293525602e-05,104.82857142857142,111.1,71.17142857142858,66.0,0.2400000000000002,0.24,3.7857142857142856,4.1,65.28571428571429,44.0,532.5714285714286,16.62857142857143,1.71,75.75714285714287,633.4,2510643.0,348.2650853100291,7209.0
alameda,2024-09-10,2024,9,10,22.0,3.1354942159291497,0.12,0.0,414.0,14.8,69.0,59.4,84.0,4.2,99.8,70.5,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,9.600000000000001,64.2,1,Autumn,1.3612875800452565e-05,83.75714285714287,89.1,55.17142857142857,51.0,0.0,0.0,2.942857142857143,4.2,93.14285714285714,91.0,523.5714285714286,15.799999999999999,1.23,70.92857142857143,492.4,1616117.0,2192.831750339213,737.0
los angeles,2024-09-10,2024,9,10,800.0,6.68586094706836,0.22,0.0,563.0,13.6,97.9,61.8,67.0,2.1,49.8,76.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.10000000000001,79.85,1,Autumn,8.327326381750665e-05,106.14285714285714,113.4,69.81428571428572,64.0,0.23000000000000026,0.06,2.085714285714286,2.4,69.85714285714286,54.0,546.5714285714286,17.128571428571426,1.58,75.28571428571429,352.1,9606925.0,2366.237684729064,4060.0
riverside,2024-09-10,2024,9,10,20.0,3.044522437723423,0.19,0.0,442.0,13.0,96.9,66.7,64.0,3.1,75.0,77.0,23.33,76.67,41.08,0.0,0.0,0.0,117.75,0.0,76.67,30.200000000000003,81.80000000000001,1,Autumn,7.966086775379853e-06,105.74285714285713,111.1,72.17142857142858,66.7,0.2400000000000002,0.24,3.6714285714285713,4.1,61.714285714285715,44.0,520.7142857142857,16.042857142857144,1.7100000000000002,76.18571428571428,613.9000000000001,2510643.0,348.2650853100291,7209.0
contra costa,2024-09-11,2024,9,11,62.0,4.143134726391533,0.23,0.0,507.0,13.0,88.2,52.2,100.0,7.1,171.2,72.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,36.0,70.2,1,Autumn,5.377132097922779e-05,98.84285714285716,103.2,57.92857142857143,52.2,0.0,0.0,4.442857142857143,6.2,83.28571428571429,67.0,524.2857142857143,12.442857142857145,1.67,73.71428571428571,748.0999999999999,1153031.0,1608.1324965132496,717.0
los angeles,2024-09-11,2024,9,11,30.0,3.4339872044851463,0.18,0.04,580.0,15.3,84.5,56.9,85.0,2.4,58.0,74.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,70.7,1,Autumn,3.122747393156499e-06,106.01428571428572,113.4,69.5,61.8,0.23000000000000026,0.06,2.085714285714286,2.4,67.71428571428571,54.0,544.1428571428571,16.557142857142857,1.5799999999999998,75.55714285714285,352.69999999999993,9606925.0,2366.237684729064,4060.0
tulare,2024-09-11,2024,9,11,18.0,2.9444389791664403,0.16,0.0,536.0,14.6,88.7,54.8,100.0,3.3,78.1,73.0,70.2,29.8,0.0,0.0,0.0,0.0,29.8,0.0,29.799999999999997,33.900000000000006,71.75,1,Autumn,3.7417992233687836e-05,100.18571428571428,104.5,64.92857142857143,61.3,0.0,0.0,2.9285714285714293,3.6,78.0,66.0,533.4285714285714,16.428571428571427,1.51,78.98571428571428,492.7,481052.0,99.72056384742952,4824.0
